Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite_AllModules,Chrome 116.0.0.0,,,2023-08-22 10:47:48,2023-08-22 11:13:33,25m - 44.654s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 116.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-22 10:47:49,2023-08-22 10:50:19,2m - 30.242s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:47:49,2023-08-22 10:47:53,3.593s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-22 10:47:53,2023-08-22 10:48:41,48.631s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-22 10:48:41,2023-08-22 10:48:42,0.388s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-22 10:48:42,2023-08-22 10:48:43,0.911s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:48:43,2023-08-22 10:49:17,33.993s,PASSED
delay(5),Chrome 116.0.0.0,,,2023-08-22 10:49:17,2023-08-22 10:49:22,5.017s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-22 10:49:22,2023-08-22 10:50:05,43.786s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:50:05,2023-08-22 10:50:08,2.862s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:50:08,2023-08-22 10:50:16,7.225s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 116.0.0.0,,,2023-08-22 10:50:16,2023-08-22 10:50:18,2.644s,PASSED
name = customkeywords.myKeywords.randomString(),Chrome 116.0.0.0,,,2023-08-22 10:50:18,2023-08-22 10:50:18,0.056s,PASSED
"setText(findTestObject(""AccountManagement/UpdatePeronalData_Account""), name)",Chrome 116.0.0.0,,,2023-08-22 10:50:18,2023-08-22 10:50:19,0.510s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 116.0.0.0,Verify the user able to add new Personal shipping address,,2023-08-22 10:50:19,2023-08-22 10:53:14,2m - 55.428s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:50:20,2023-08-22 10:50:23,3.271s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-22 10:50:23,2023-08-22 10:51:16,52.873s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-22 10:51:16,2023-08-22 10:51:17,0.573s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-22 10:51:17,2023-08-22 10:51:18,0.734s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:51:18,2023-08-22 10:51:45,27.683s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-22 10:51:45,2023-08-22 10:52:38,52.985s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:52:38,2023-08-22 10:52:39,0.712s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:52:39,2023-08-22 10:52:43,3.687s,PASSED
"click(findTestObject(""OPCPage/AddAddressButtonPopup_checkout""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:52:43,2023-08-22 10:53:14,31.493s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 116.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-22 10:53:14,2023-08-22 10:56:20,3m - 5.980s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:53:15,2023-08-22 10:53:17,2.575s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-22 10:53:17,2023-08-22 10:53:56,38.669s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-22 10:53:56,2023-08-22 10:53:56,0.485s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-22 10:53:56,2023-08-22 10:53:57,0.891s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:53:57,2023-08-22 10:54:38,40.195s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-22 10:54:38,2023-08-22 10:55:33,55.725s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:55:33,2023-08-22 10:55:34,0.883s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:55:34,2023-08-22 10:55:41,7.223s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 116.0.0.0,,,2023-08-22 10:55:41,2023-08-22 10:55:49,7.340s,PASSED
"click(findTestObject(""AccountManagement/SelectStateClickNCollection_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:55:49,2023-08-22 10:56:20,31.450s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,Chrome 116.0.0.0,Verify the last added Store address is displayed in the top section as a priority,,2023-08-22 10:56:20,2023-08-22 10:59:43,3m - 22.413s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:56:21,2023-08-22 10:56:24,2.932s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-22 10:56:24,2023-08-22 10:57:10,45.845s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-22 10:57:10,2023-08-22 10:57:11,0.560s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-22 10:57:11,2023-08-22 10:57:11,0.753s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:57:11,2023-08-22 10:57:51,39.722s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-22 10:57:51,2023-08-22 10:58:58,1m - 6.660s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:58:58,2023-08-22 10:58:59,0.819s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-08-22 10:58:59,2023-08-22 10:59:11,12.472s,PASSED
"click(findTestObject(""OPCPage/AddAddressButtonPopup_checkout""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 10:59:11,2023-08-22 10:59:43,31.488s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,Chrome 116.0.0.0,Verify if the user able to make C&C store address as default address,,2023-08-22 10:59:43,2023-08-22 10:59:46,3.815s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:59:43,2023-08-22 10:59:46,3.271s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 10:59:46,2023-08-22 10:59:46,0.008s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_021,Chrome 116.0.0.0,Verify the user is able to navigate to forma de pago page and view the payment menthods,,2023-08-22 10:59:46,2023-08-22 10:59:50,3.259s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:59:47,2023-08-22 10:59:50,2.662s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 10:59:50,2023-08-22 10:59:50,0.003s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_022,Chrome 116.0.0.0,Verify the user able to update the payment methods as default in forma de pago page,,2023-08-22 10:59:50,2023-08-22 10:59:53,3.458s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:59:50,2023-08-22 10:59:53,2.875s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 10:59:53,2023-08-22 10:59:53,0.003s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_023,Chrome 116.0.0.0,"To Verify Logged in user is able to Add ,Edit and remove  credit card from my account from my account",,2023-08-22 10:59:53,2023-08-22 10:59:57,3.517s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:59:54,2023-08-22 10:59:57,2.649s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 10:59:57,2023-08-22 10:59:57,0.003s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_024,Chrome 116.0.0.0,"To Verify Logged in user is able to add, Edit and Remove the delivery address from my account",,2023-08-22 10:59:57,2023-08-22 11:00:00,3.360s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 10:59:57,2023-08-22 11:00:00,2.708s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 11:00:00,2023-08-22 11:00:00,0.005s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_025,Chrome 116.0.0.0,To Verify Logged in user is able to change the password,,2023-08-22 11:00:00,2023-08-22 11:00:03,3.363s,ERROR
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 11:00:01,2023-08-22 11:00:03,2.743s,PASSED
navigateToUrl(LiverpoolURL),Chrome 116.0.0.0,,,2023-08-22 11:00:03,2023-08-22 11:00:03,0.002s,ERROR
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_082,Chrome 116.0.0.0,To verify the functionality of   editing the card  in checkout flow for loggedin user,,2023-08-22 11:00:03,2023-08-22 11:04:46,4m - 42.151s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-22 11:00:04,2023-08-22 11:00:07,2.643s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-22 11:00:07,2023-08-22 11:00:52,45.393s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-22 11:00:52,2023-08-22 11:00:53,0.444s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-22 11:00:53,2023-08-22 11:00:53,0.869s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":Username, ""password"":Password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 11:00:53,2023-08-22 11:01:33,39.906s,PASSED
"callTestCase(findTestCase(""CommonMethods/EmptyCart_RunAt_HP""), [:], OPTIONAL)",Chrome 116.0.0.0,,,2023-08-22 11:01:33,2023-08-22 11:02:39,1m - 5.623s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 116.0.0.0,,,2023-08-22 11:02:39,2023-08-22 11:02:41,1.854s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":SLProduct], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 11:02:41,2023-08-22 11:02:52,11.477s,PASSED
delay(3),Chrome 116.0.0.0,,,2023-08-22 11:02:52,2023-08-22 11:02:55,3.012s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""), OPTIONAL)",Chrome 116.0.0.0,,,2023-08-22 11:02:55,2023-08-22 11:03:13,18.074s,PASSED
"click(findTestObject(""PDPPage/AddToCart_PDP""))",Chrome 116.0.0.0,,,2023-08-22 11:03:13,2023-08-22 11:03:32,18.529s,PASSED
"click(findTestObject(""HomePage/bag_header_HP""))",Chrome 116.0.0.0,,,2023-08-22 11:03:32,2023-08-22 11:03:36,3.744s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 116.0.0.0,,,2023-08-22 11:03:36,2023-08-22 11:03:38,2.495s,PASSED
"click(findTestObject(""OPCPage/paymentMethod_change_OPC""))",Chrome 116.0.0.0,,,2023-08-22 11:03:38,2023-08-22 11:03:46,7.705s,PASSED
"scrollToElement(findTestObject(""OPCPage/card3_Option_OPC""), 0)",Chrome 116.0.0.0,,,2023-08-22 11:03:46,2023-08-22 11:03:48,2.143s,PASSED
delay(3),Chrome 116.0.0.0,,,2023-08-22 11:03:48,2023-08-22 11:03:51,3.007s,PASSED
"click(findTestObject(""OPCPage/card3_Option_OPC""))",Chrome 116.0.0.0,,,2023-08-22 11:03:51,2023-08-22 11:03:52,0.723s,PASSED
delay(3),Chrome 116.0.0.0,,,2023-08-22 11:03:52,2023-08-22 11:03:55,3.020s,PASSED
"click(findTestObject(""OPCPage/option2DropDown_editos_card_OPC""))",Chrome 116.0.0.0,,,2023-08-22 11:03:55,2023-08-22 11:03:55,0.551s,PASSED
"sendKeys(findTestObject(""OPCPage/AddressSection_card_popup_enterPINCODE_OPC""), Keys.chord(CONTROL, ""a""))",Chrome 116.0.0.0,,,2023-08-22 11:03:55,2023-08-22 11:04:02,6.337s,PASSED
delay(5),Chrome 116.0.0.0,,,2023-08-22 11:04:02,2023-08-22 11:04:07,5.011s,PASSED
"sendKeys(findTestObject(""OPCPage/AddressSection_card_popup_enterPINCODE_OPC""), Keys.chord(BACK_SPACE))",Chrome 116.0.0.0,,,2023-08-22 11:04:07,2023-08-22 11:04:07,0.562s,PASSED
"clearText(findTestObject(""OPCPage/AddressSection_card_popup_enterPINCODE_OPC""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-22 11:04:07,2023-08-22 11:04:08,0.479s,PASSED
delay(5),Chrome 116.0.0.0,,,2023-08-22 11:04:08,2023-08-22 11:04:13,5.014s,PASSED
"cpCode = ""11011""",Chrome 116.0.0.0,,,2023-08-22 11:04:13,2023-08-22 11:04:13,0.001s,PASSED
"setText(findTestObject(""OPCPage/AddressSection_card_popup_enterPINCODE_OPC""), cpCode)",Chrome 116.0.0.0,,,2023-08-22 11:04:13,2023-08-22 11:04:14,1.088s,PASSED
