Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
hp_listner,Chrome 116.0.0.0,,,2023-09-01 17:29:08,2023-09-01 18:05:58,36m - 50.347s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_001,Chrome 116.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-09-01 17:30:15,2023-09-01 17:30:16,1.306s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-01 17:30:15,2023-09-01 17:30:15,0.035s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:16,2023-09-01 17:30:16,0.465s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-01 17:30:16,2023-09-01 17:30:16,0.215s,ERROR
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_002,Chrome 116.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-09-01 17:30:16,2023-09-01 17:30:22,5.349s,PASSED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-01 17:30:16,2023-09-01 17:30:16,0.000s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:17,2023-09-01 17:30:17,0.366s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Departamentos""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:17,2023-09-01 17:30:17,0.368s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand1_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:17,2023-09-01 17:30:18,0.369s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand2_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:18,2023-09-01 17:30:18,0.388s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand3_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:18,2023-09-01 17:30:18,0.344s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand4_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:18,2023-09-01 17:30:19,0.368s,PASSED
"verifyElementPresent(findTestObject(""HomePage/mesa_de_regalos_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:19,2023-09-01 17:30:19,0.380s,PASSED
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:19,2023-09-01 17:30:20,0.398s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:20,2023-09-01 17:30:20,0.382s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:20,2023-09-01 17:30:20,0.364s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:20,2023-09-01 17:30:21,0.364s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis Compras_hp""), 0)",Chrome 116.0.0.0,,,2023-09-01 17:30:21,2023-09-01 17:30:21,0.361s,PASSED
