Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage,Chrome 115.0.0.0,,,2023-08-16 15:57:39,2023-08-16 16:00:43,3m - 4.294s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_014,Chrome 115.0.0.0,"To verify the display of user first name (as ""Hola abc! "") in the header when logged in user successfully logged in to the site",,2023-08-16 15:57:40,2023-08-16 16:00:43,3m - 3.726s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-16 15:57:40,2023-08-16 15:57:44,3.552s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-16 15:57:44,2023-08-16 15:59:02,1m - 17.583s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 15:59:02,2023-08-16 15:59:02,0.262s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], OPTIONAL)",Chrome 115.0.0.0,,,2023-08-16 15:59:02,2023-08-16 15:59:46,43.866s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-16 15:59:46,2023-08-16 16:00:23,37.753s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-16 16:00:23,2023-08-16 16:00:24,0.556s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 115.0.0.0,,,2023-08-16 16:00:24,2023-08-16 16:00:32,8.424s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/firstName_update_accountManagement""), 0)",Chrome 115.0.0.0,,,2023-08-16 16:00:32,2023-08-16 16:00:36,3.389s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 16:00:36,2023-08-16 16:00:41,5.009s,PASSED
"Name = ""harish""",Chrome 115.0.0.0,,,2023-08-16 16:00:41,2023-08-16 16:00:41,0.001s,PASSED
"click(findTestObject(""AccountManagement/firstName_update_accountManagement""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 16:00:41,2023-08-16 16:00:41,0.392s,PASSED
"clearText(findTestObject(""AccountManagement/firstName_update_accountManagement""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 16:00:41,2023-08-16 16:00:42,0.543s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Keys.chord(CONTROL, ""a""))",Chrome 115.0.0.0,,,2023-08-16 16:00:42,2023-08-16 16:00:42,0.539s,PASSED
"sendKeys(findTestObject(""AccountManagement/firstName_update_accountManagement""), Name)",Chrome 115.0.0.0,,,2023-08-16 16:00:42,2023-08-16 16:00:43,0.419s,PASSED
out.println(Name),Chrome 115.0.0.0,,,2023-08-16 16:00:43,2023-08-16 16:00:43,0.019s,PASSED
"verifyElementText(findTestObject(""HomePage/header_Hola_text_HP""), ""Hola "" + Name)",Chrome 115.0.0.0,,,2023-08-16 16:00:43,2023-08-16 16:00:43,0.773s,FAILED
