Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Demo,Chrome 107.0.0.0,,,2023-08-02 17:11:17,2023-08-02 17:12:43,1m - 26.262s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_001,Chrome 107.0.0.0,,,2023-08-02 17:11:18,2023-08-02 17:12:43,1m - 25.180s,PASSED
"openBrowser("""")",Chrome 107.0.0.0,,,2023-08-02 17:11:20,2023-08-02 17:11:40,20.025s,PASSED
navigateToUrl(url),Chrome 107.0.0.0,,,2023-08-02 17:11:40,2023-08-02 17:12:41,1m - 1.379s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 107.0.0.0,,,2023-08-02 17:12:41,2023-08-02 17:12:42,0.649s,PASSED
closeBrowser(),Chrome 107.0.0.0,,,2023-08-02 17:12:42,2023-08-02 17:12:43,1.207s,PASSED
