Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage,Chrome 115.0.0.0,,,2023-08-14 12:12:06,2023-08-14 12:34:22,22m - 15.340s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_001,Chrome 115.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-08-14 12:12:07,2023-08-14 12:13:16,1m - 9.529s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-14 12:12:08,2023-08-14 12:12:11,3.658s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-14 12:12:11,2023-08-14 12:13:15,1m - 3.411s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-14 12:13:15,2023-08-14 12:13:15,0.289s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:13:15,2023-08-14 12:13:16,0.473s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-14 12:13:16,2023-08-14 12:13:16,0.873s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_002,Chrome 115.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-08-14 12:13:16,2023-08-14 12:14:13,56.984s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-14 12:13:17,2023-08-14 12:13:18,1.359s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-14 12:13:18,2023-08-14 12:14:07,49.117s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-14 12:14:07,2023-08-14 12:14:07,0.193s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:07,2023-08-14 12:14:08,0.968s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Departamentos""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:08,2023-08-14 12:14:09,0.356s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand1_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:09,2023-08-14 12:14:09,0.403s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand2_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:09,2023-08-14 12:14:10,0.346s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand3_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:10,2023-08-14 12:14:10,0.357s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand4_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:10,2023-08-14 12:14:10,0.339s,PASSED
"verifyElementPresent(findTestObject(""HomePage/mesa_de_regalos_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:10,2023-08-14 12:14:11,0.345s,PASSED
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:11,2023-08-14 12:14:11,0.346s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:11,2023-08-14 12:14:11,0.347s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:11,2023-08-14 12:14:12,0.326s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:12,2023-08-14 12:14:12,0.330s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis Compras_hp""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:12,2023-08-14 12:14:12,0.367s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Ayuda_HP""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:14:12,2023-08-14 12:14:13,0.366s,PASSED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-14 12:14:13,2023-08-14 12:14:13,0.766s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_003,Chrome 115.0.0.0,To verify the display of L1 category flyout on mouse hover the Departmentos link,,2023-08-14 12:14:13,2023-08-14 12:15:11,57.907s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-14 12:14:14,2023-08-14 12:14:15,1.412s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-14 12:14:15,2023-08-14 12:15:07,52.214s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-14 12:15:07,2023-08-14 12:15:08,0.202s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-14 12:15:08,2023-08-14 12:15:08,0.437s,PASSED
"mouseOver(findTestObject(""HomePage/Departamentos""))",Chrome 115.0.0.0,,,2023-08-14 12:15:08,2023-08-14 12:15:09,0.708s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:15:09,2023-08-14 12:15:09,0.403s,PASSED
"mouseOver(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:15:09,2023-08-14 12:15:10,0.601s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L2CategoryInFlyout_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:15:10,2023-08-14 12:15:10,0.465s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L3CategoriesInFlyout_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:15:10,2023-08-14 12:15:11,0.438s,PASSED
closeBrowser(STOP_ON_FAILURE),Chrome 115.0.0.0,,,2023-08-14 12:15:11,2023-08-14 12:15:11,0.755s,PASSED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_006,Chrome 115.0.0.0,"To verify that the user is navigated to  “Mesa de Regalos"" page by clicking on the  “Mesa de Regalos"" link on the header section.",,2023-08-14 12:15:11,2023-08-14 12:16:36,1m - 25.139s,PASSED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-14 12:15:12,2023-08-14 12:15:13,1.427s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-14 12:15:13,2023-08-14 12:16:02,48.908s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-14 12:16:02,2023-08-14 12:16:02,0.199s,PASSED
"verifyElementClickable(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:16:02,2023-08-14 12:16:03,0.474s,PASSED
"click(findTestObject(""HomePage/Mesa de regalos_HP""))",Chrome 115.0.0.0,,,2023-08-14 12:16:03,2023-08-14 12:16:35,32.196s,PASSED
