Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
total_smokeSuit,,,,2023-08-18 09:41:42,2023-08-18 09:44:11,2m - 28.974s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-18 09:41:43,2023-08-18 09:41:48,5.728s,FAILED
"openBrowser("""")",,,,2023-08-18 09:41:44,2023-08-18 09:41:48,4.605s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,,Verify the user able to add new Personal shipping address,,2023-08-18 09:41:49,2023-08-18 09:41:51,2.848s,FAILED
"openBrowser("""")",,,,2023-08-18 09:41:49,2023-08-18 09:41:51,2.341s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,,Verify the user able to add new Click & Collect address address,,2023-08-18 09:41:51,2023-08-18 09:41:54,2.685s,FAILED
"openBrowser("""")",,,,2023-08-18 09:41:52,2023-08-18 09:41:54,2.179s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,,Verify the last added Store address is displayed in the top section as a priority,,2023-08-18 09:41:54,2023-08-18 09:41:57,2.488s,FAILED
"openBrowser("""")",,,,2023-08-18 09:41:55,2023-08-18 09:41:57,1.990s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,,Verify if the user able to make C&C store address as default address,,2023-08-18 09:41:57,2023-08-18 09:41:59,2.683s,FAILED
"openBrowser("""")",,,,2023-08-18 09:41:57,2023-08-18 09:41:59,2.122s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_021,,Verify the user is able to navigate to forma de pago page and view the payment menthods,,2023-08-18 09:41:59,2023-08-18 09:42:02,3.025s,FAILED
"openBrowser("""")",,,,2023-08-18 09:42:00,2023-08-18 09:42:02,2.489s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_022,,Verify the user able to update the payment methods as default in forma de pago page,,2023-08-18 09:42:02,2023-08-18 09:42:05,2.773s,FAILED
"openBrowser("""")",,,,2023-08-18 09:42:03,2023-08-18 09:42:05,2.278s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_023,,"To Verify Logged in user is able to Add ,Edit and remove  credit card from my account from my account",,2023-08-18 09:42:05,2023-08-18 09:42:08,2.976s,FAILED
"openBrowser("""")",,,,2023-08-18 09:42:06,2023-08-18 09:42:08,2.384s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_024,,"To Verify Logged in user is able to add, Edit and Remove the delivery address from my account",,2023-08-18 09:42:08,2023-08-18 09:42:11,2.939s,FAILED
"openBrowser("""")",,,,2023-08-18 09:42:09,2023-08-18 09:42:11,2.415s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_025,,To Verify Logged in user is able to change the password,,2023-08-18 09:42:11,2023-08-18 09:42:14,2.736s,FAILED
"openBrowser("""")",,,,2023-08-18 09:42:11,2023-08-18 09:42:14,2.350s,FAILED
,,,,,,,
