Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
browserAndShop,Chrome 116.0.0.0,,,2023-09-04 03:11:57,2023-09-04 03:15:06,3m - 9.747s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_048,Chrome 116.0.0.0,To verify the display of price range on the item listing page for multi sku items.,,2023-09-04 03:12:49,2023-09-04 03:13:47,58.024s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-04 03:12:49,2023-09-04 03:13:06,17.052s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""collec""], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 03:13:07,2023-09-04 03:13:36,29.257s,PASSED
"a = getText(findTestObject(""PLPPage/product1_cardPrice_PLP""))",Chrome 116.0.0.0,"verify price range
",,2023-09-04 03:13:36,2023-09-04 03:13:47,10.668s,PASSED
"b = getText(findTestObject(""PLPPage/product1_discountPrice_PLP""))",Chrome 116.0.0.0,"verify price range
",,2023-09-04 03:13:47,2023-09-04 03:13:47,0.354s,PASSED
"a1 = a.contains(""-"")",Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.001s,PASSED
"b1 = b.contains(""-"")",Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.000s,PASSED
out.println(a1),Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.026s,PASSED
out.println(b1),Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.002s,PASSED
if (a1 == true && b1 == true),Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.001s,PASSED
else,Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:13:47,0.032s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 116.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,2023-09-04 03:13:47,2023-09-04 03:15:06,1m - 19.084s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-04 03:13:47,2023-09-04 03:14:00,12.527s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 03:14:00,2023-09-04 03:15:06,1m - 6.045s,FAILED
