Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
browserAndShop,Chrome 116.0.0.0,,,2023-09-04 03:15:32,2023-09-04 03:18:48,3m - 15.284s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_048,Chrome 116.0.0.0,To verify the display of price range on the item listing page for multi sku items.,,2023-09-04 03:16:22,2023-09-04 03:17:26,1m - 3.612s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-04 03:16:23,2023-09-04 03:16:48,25.572s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""collec""], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 03:16:49,2023-09-04 03:16:59,10.677s,PASSED
"a = getText(findTestObject(""PLPPage/product1_cardPrice_PLP""))",Chrome 116.0.0.0,"verify price range
",,2023-09-04 03:16:59,2023-09-04 03:17:26,26.216s,PASSED
"b = getText(findTestObject(""PLPPage/product1_discountPrice_PLP""))",Chrome 116.0.0.0,"verify price range
",,2023-09-04 03:17:26,2023-09-04 03:17:26,0.352s,PASSED
"a1 = a.contains(""-"")",Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.001s,PASSED
"b1 = b.contains(""-"")",Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.000s,PASSED
out.println(a1),Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.018s,PASSED
out.println(b1),Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.001s,PASSED
if (a1 == true && b1 == true),Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.002s,PASSED
else,Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:26,0.027s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 116.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,2023-09-04 03:17:26,2023-09-04 03:18:48,1m - 21.386s,FAILED
Start listener action : sampleBeforeTestCase,Chrome 116.0.0.0,,,2023-09-04 03:17:26,2023-09-04 03:17:41,14.902s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 03:17:42,2023-09-04 03:18:48,1m - 5.981s,FAILED
