Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ArrangeByLogin,Chrome 116.0.0.0,first only not login test case will run after that 1 login is performed and next all remaining login test case will run,,2023-09-26 17:41:23,2023-09-26 17:49:57,8m - 33.779s,FAILED
,,,,,,,
Test Cases/1ArangeByLogin/HomePage/TS_SMOKE_SUITE_001,Chrome 116.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-09-26 17:42:13,2023-09-26 17:42:29,15.937s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], OPTIONAL)",Chrome 116.0.0.0,,,2023-09-26 17:42:14,2023-09-26 17:42:21,7.168s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:21,2023-09-26 17:42:21,0.350s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-26 17:42:21,2023-09-26 17:42:29,7.964s,PASSED
,,,,,,,
Test Cases/1ArangeByLogin/HomePage/TS_SMOKE_SUITE_002,Chrome 116.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-09-26 17:42:29,2023-09-26 17:42:41,11.439s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:30,2023-09-26 17:42:30,0.315s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Departamentos""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:30,2023-09-26 17:42:30,0.317s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand1_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:30,2023-09-26 17:42:31,0.334s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand2_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:31,2023-09-26 17:42:31,0.332s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand3_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:31,2023-09-26 17:42:31,0.334s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand4_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:31,2023-09-26 17:42:32,0.323s,PASSED
"verifyElementPresent(findTestObject(""HomePage/mesa_de_regalos_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:32,2023-09-26 17:42:32,0.341s,PASSED
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:32,2023-09-26 17:42:32,0.311s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:32,2023-09-26 17:42:33,0.322s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:33,2023-09-26 17:42:33,0.332s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:33,2023-09-26 17:42:33,0.315s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Mis Compras_hp""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:33,2023-09-26 17:42:33,0.328s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Ayuda_HP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:33,2023-09-26 17:42:34,0.323s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-26 17:42:34,2023-09-26 17:42:41,6.887s,PASSED
,,,,,,,
Test Cases/1ArangeByLogin/HomePage/TS_SMOKE_SUITE_003,Chrome 116.0.0.0,To verify the display of L1 category flyout on mouse hover the Departmentos link,,2023-09-26 17:42:41,2023-09-26 17:42:51,9.980s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:41,2023-09-26 17:42:41,0.333s,PASSED
"mouseOver(findTestObject(""HomePage/Departamentos""))",Chrome 116.0.0.0,,,2023-09-26 17:42:41,2023-09-26 17:42:42,0.582s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 116.0.0.0,,,2023-09-26 17:42:42,2023-09-26 17:42:42,0.394s,PASSED
"mouseOver(findTestObject(""HomePage/L1_Category1_HP""))",Chrome 116.0.0.0,,,2023-09-26 17:42:42,2023-09-26 17:42:43,0.554s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L2CategoryInFlyout_HP""))",Chrome 116.0.0.0,,,2023-09-26 17:42:43,2023-09-26 17:42:43,0.367s,PASSED
"verifyElementClickable(findTestObject(""HomePage/L3CategoriesInFlyout_HP""))",Chrome 116.0.0.0,,,2023-09-26 17:42:43,2023-09-26 17:42:44,0.505s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-26 17:42:44,2023-09-26 17:42:51,7.017s,PASSED
,,,,,,,
Test Cases/1ArangeByLogin/HomePage/TS_SMOKE_SUITE_007,Chrome 116.0.0.0,To verify the display of Login overlay when Anonymous user click on  Iniciar sesion link,,2023-09-26 17:42:51,2023-09-26 17:43:18,26.928s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-26 17:42:51,2023-09-26 17:42:52,0.418s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterUsername_LP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:52,2023-09-26 17:42:58,6.238s,PASSED
"verifyElementPresent(findTestObject(""HomePage/EnterPassword_LP""), 0)",Chrome 116.0.0.0,,,2023-09-26 17:42:58,2023-09-26 17:42:58,0.313s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-26 17:42:58,2023-09-26 17:43:18,19.557s,PASSED
,,,,,,,
Test Cases/1ArangeByLogin/HomePage/TS_SMOKE_SUITE_008,Chrome 116.0.0.0,"To verify that the user is navigated to  ""Tiendas""( Store locator) page by clicking on the  “Ubica tu tienda "" link on the header section.",,2023-09-26 17:43:18,2023-09-26 17:43:46,28.370s,PASSED
