Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AccountManagement,Chrome 116.0.0.0,,,2023-09-04 10:00:35,2023-09-04 10:04:37,4m - 1.592s,PASSED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,Chrome 116.0.0.0,Verify if the user able to make C&C store address as default address,,2023-09-04 10:01:53,2023-09-04 10:04:37,2m - 43.724s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-04 10:01:58,2023-09-04 10:02:01,3.432s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":AMUsername, ""password"":AMpassword], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:02:01,2023-09-04 10:02:45,43.726s,PASSED
waitForPageLoad(0),Chrome 116.0.0.0,,,2023-09-04 10:02:45,2023-09-04 10:02:46,1.566s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-09-04 10:02:46,2023-09-04 10:03:35,48.394s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:03:35,2023-09-04 10:03:36,1.473s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:03:36,2023-09-04 10:04:02,25.391s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 116.0.0.0,,,2023-09-04 10:04:02,2023-09-04 10:04:09,7.801s,PASSED
"click(findTestObject(""AccountManagement/ClickNCollection1stAddress_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:04:09,2023-09-04 10:04:12,2.461s,PASSED
"click(findTestObject(""AccountManagement/SetDefaultAddressClickNCollection""))",Chrome 116.0.0.0,,,2023-09-04 10:04:12,2023-09-04 10:04:12,0.583s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/VerifyDefaultPresent_Account""), 0)",Chrome 116.0.0.0,,,2023-09-04 10:04:12,2023-09-04 10:04:17,4.292s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-04 10:04:17,2023-09-04 10:04:37,20.265s,ERROR
