Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkout,Chrome 116.0.0.0,,,2023-09-01 14:54:19,2023-09-01 15:25:34,31m - 14.997s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_072,Chrome 116.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-09-01 14:54:19,2023-09-01 14:57:39,3m - 19.916s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-09-01 14:54:20,2023-09-01 14:54:24,3.821s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-01 14:54:24,2023-09-01 14:54:24,0.189s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-09-01 14:54:24,2023-09-01 14:55:27,1m - 2.925s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-01 14:55:27,2023-09-01 14:55:28,0.737s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 14:55:28,2023-09-01 14:55:54,26.234s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""jeans""], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 14:55:54,2023-09-01 14:56:25,30.902s,PASSED
waitForPageLoad(0),Chrome 116.0.0.0,,,2023-09-01 14:56:25,2023-09-01 14:56:25,0.134s,PASSED
"click(findTestObject(""HomePage/FirstProduct_plp""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 14:56:25,2023-09-01 14:56:42,16.199s,PASSED
"click(findTestObject(""PDPPage/Size1_PDP""), OPTIONAL)",Chrome 116.0.0.0,,,2023-09-01 14:56:42,2023-09-01 14:56:57,15.661s,PASSED
"click(findTestObject(""PDPPage/AddToCart_pdp""))",Chrome 116.0.0.0,,,2023-09-01 14:56:57,2023-09-01 14:56:59,2.218s,PASSED
"click(findTestObject(""HomePage/Cart_header""))",Chrome 116.0.0.0,,,2023-09-01 14:56:59,2023-09-01 14:57:04,4.555s,PASSED
"click(findTestObject(""CartPage/BuyButton_Cart""))",Chrome 116.0.0.0,,,2023-09-01 14:57:04,2023-09-01 14:57:09,5.095s,PASSED
"click(findTestObject(""OPCPage/ChangeAddress_Checkout""))",Chrome 116.0.0.0,,,2023-09-01 14:57:09,2023-09-01 14:57:21,11.546s,PASSED
"click(findTestObject(""OPCPage/AddAddressButtonPopup_checkout""))",Chrome 116.0.0.0,,,2023-09-01 14:57:21,2023-09-01 14:57:23,2.736s,PASSED
"StoreValue = ""AUTOMATION"" + RandomStringUtils.randomAlphabetic(8)",Chrome 116.0.0.0,,,2023-09-01 14:57:23,2023-09-01 14:57:23,0.021s,PASSED
out.println(StoreValue),Chrome 116.0.0.0,,,2023-09-01 14:57:23,2023-09-01 14:57:23,0.031s,PASSED
"setText(findTestObject(""OPCPage/shortName_addAddress_opc""), StoreValue)",Chrome 116.0.0.0,,,2023-09-01 14:57:23,2023-09-01 14:57:25,1.396s,PASSED
"setText(findTestObject(""OPCPage/mothersLastName_addAddress_opc""), MotherName)",Chrome 116.0.0.0,,,2023-09-01 14:57:25,2023-09-01 14:57:26,0.819s,PASSED
"setText(findTestObject(""OPCPage/postalCode_addAddress_opc""), PostalCode)",Chrome 116.0.0.0,,,2023-09-01 14:57:26,2023-09-01 14:57:27,0.872s,PASSED
"setText(findTestObject(""OPCPage/city_addAddress_opc""), CityAddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:27,2023-09-01 14:57:33,6.511s,PASSED
"click(findTestObject(""OPCPage/street_addAddress_opc""))",Chrome 116.0.0.0,,,2023-09-01 14:57:33,2023-09-01 14:57:34,0.497s,PASSED
"setText(findTestObject(""OPCPage/street_addAddress_opc""), StreetAddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:34,2023-09-01 14:57:34,0.839s,PASSED
"setText(findTestObject(""OPCPage/noExt_addAddress_opc""), NoExtAddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:34,2023-09-01 14:57:35,1.112s,PASSED
"setText(findTestObject(""OPCPage/cellphone_addAddress_opc""), CellPhoneAddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:35,2023-09-01 14:57:36,0.945s,PASSED
"setText(findTestObject(""OPCPage/LADA_addAddress_opc""), LADAaddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:36,2023-09-01 14:57:37,0.876s,PASSED
"setText(findTestObject(""OPCPage/phone_addAddress_opc""), phoneAddAddress)",Chrome 116.0.0.0,,,2023-09-01 14:57:37,2023-09-01 14:57:38,1.002s,PASSED
"click(findTestObject(""OPCPage/CheckBoxAddAddressPopup_OPC""))",Chrome 116.0.0.0,,,2023-09-01 14:57:38,2023-09-01 14:57:39,0.417s,PASSED
"click(findTestObject(""OPCPage/ContinueButtonAddAddress_Checkout""))",Chrome 116.0.0.0,,,2023-09-01 14:57:39,2023-09-01 14:57:39,0.686s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_075,Chrome 116.0.0.0,"For a login client, if a Click & Collect store is configured in the profile as default, it must appear preselected in One Page checkout",,2023-09-01 14:57:39,2023-09-01 15:02:01,4m - 21.718s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-09-01 14:57:40,2023-09-01 14:57:42,2.468s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-09-01 14:57:42,2023-09-01 14:58:30,47.604s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-09-01 14:58:30,2023-09-01 14:58:30,0.263s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-01 14:58:30,2023-09-01 14:58:31,0.941s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":Username, ""password"":Password], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 14:58:31,2023-09-01 14:58:49,18.260s,PASSED
"callTestCase(findTestCase(""CommonMethods/clickMyAccountFromHeader""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 14:58:49,2023-09-01 15:00:06,1m - 16.253s,PASSED
waitForPageLoad(0),Chrome 116.0.0.0,,,2023-09-01 15:00:06,2023-09-01 15:00:06,0.023s,PASSED
"click(findTestObject(""OPCPage/deliveryAddressHeading_address_opc""))",Chrome 116.0.0.0,,,2023-09-01 15:00:06,2023-09-01 15:00:06,0.441s,PASSED
"callTestCase(findTestCase(""CommonMethods/ClickDelivery_MyAccount""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-01 15:00:06,2023-09-01 15:00:08,2.018s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 116.0.0.0,,,2023-09-01 15:00:08,2023-09-01 15:00:14,5.613s,PASSED
"click(findTestObject(""OPCPage/3DotButton_Checkout""))",Chrome 116.0.0.0,,,2023-09-01 15:00:14,2023-09-01 15:00:17,2.928s,PASSED
"click(findTestObject(""AccountManagement/ClickNCollectionDefault_Account""))",Chrome 116.0.0.0,,,2023-09-01 15:00:17,2023-09-01 15:00:17,0.419s,PASSED
"TitleAddress = getText(findTestObject(""AccountManagement/ClickNCollectionAddressTitle_Account""))",Chrome 116.0.0.0,,,2023-09-01 15:00:17,2023-09-01 15:00:20,3.426s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 116.0.0.0,,,2023-09-01 15:00:20,2023-09-01 15:00:21,0.716s,PASSED
