Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
HomePage,Chrome 115.0.0.0,,,2023-08-17 13:34:30,2023-08-17 13:41:11,6m - 41.639s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_001,Chrome 115.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-08-17 13:34:30,2023-08-17 13:34:49,18.823s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 13:34:31,2023-08-17 13:34:33,2.854s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 13:34:33,2023-08-17 13:34:49,15.257s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_002,Chrome 115.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-08-17 13:34:49,2023-08-17 13:34:54,4.874s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 13:34:49,2023-08-17 13:34:54,4.587s,FAILED
,,,,,,,
Test Cases/HomePage/TS_SMOKE_SUITE_003,Chrome 115.0.0.0,To verify the display of L1 category flyout on mouse hover the Departmentos link,,2023-08-17 13:34:54,2023-08-17 13:35:37,43.341s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 13:34:54,2023-08-17 13:34:55,1.453s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 13:34:55,2023-08-17 13:35:05,9.797s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 13:35:05,2023-08-17 13:35:05,0.156s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 115.0.0.0,,,2023-08-17 13:35:05,2023-08-17 13:35:37,31.702s,FAILED
,,,,,,,
