Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AccountManagement,Chrome 116.0.0.0,,,2023-09-04 10:05:35,2023-09-04 10:20:55,15m - 19.643s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 116.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-09-04 10:07:02,2023-09-04 10:09:34,2m - 31.526s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-04 10:07:04,2023-09-04 10:07:05,0.686s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":AMUsername, ""password"":AMpassword], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:07:05,2023-09-04 10:07:59,54.300s,PASSED
waitForPageLoad(0),Chrome 116.0.0.0,,,2023-09-04 10:07:59,2023-09-04 10:07:59,0.329s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-09-04 10:07:59,2023-09-04 10:08:56,57.012s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:08:56,2023-09-04 10:08:57,0.584s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:08:57,2023-09-04 10:09:07,9.803s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 116.0.0.0,,,2023-09-04 10:09:07,2023-09-04 10:09:16,9.452s,PASSED
name = customkeywords.myKeywords.randomString(),Chrome 116.0.0.0,,,2023-09-04 10:09:16,2023-09-04 10:09:16,0.200s,PASSED
"clearText(findTestObject(""AccountManagement/FirstNameProfile_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:09:16,2023-09-04 10:09:17,1.046s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), Keys.chord(CONTROL, ""a""))",Chrome 116.0.0.0,,,2023-09-04 10:09:17,2023-09-04 10:09:18,0.705s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), name)",Chrome 116.0.0.0,,,2023-09-04 10:09:18,2023-09-04 10:09:19,0.581s,PASSED
"lastname = getAttribute(findTestObject(""AccountManagement/LastName_Account""), ""value"")",Chrome 116.0.0.0,,,2023-09-04 10:09:19,2023-09-04 10:09:20,1.020s,PASSED
println(lastname),Chrome 116.0.0.0,,,2023-09-04 10:09:20,2023-09-04 10:09:20,0.005s,PASSED
"accountname = name + "" "" + lastname",Chrome 116.0.0.0,,,2023-09-04 10:09:20,2023-09-04 10:09:20,0.000s,PASSED
println(accountname),Chrome 116.0.0.0,,,2023-09-04 10:09:20,2023-09-04 10:09:20,0.001s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:09:20,2023-09-04 10:09:20,0.838s,PASSED
"fnamelname = getText(findTestObject(""AccountManagement/PersonalDataName_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:09:20,2023-09-04 10:09:32,11.239s,PASSED
println(fnamelname),Chrome 116.0.0.0,,,2023-09-04 10:09:32,2023-09-04 10:09:32,0.001s,PASSED
if (fnamelname == accountname),Chrome 116.0.0.0,,,2023-09-04 10:09:32,2023-09-04 10:09:32,0.001s,PASSED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-04 10:09:32,2023-09-04 10:09:34,1.963s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 116.0.0.0,Verify the user able to add new Personal shipping address,,2023-09-04 10:09:34,2023-09-04 10:10:13,39.176s,FAILED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-04 10:09:34,2023-09-04 10:10:12,37.304s,FAILED
Start listener action : sampleAfterTestCase,Chrome 116.0.0.0,,,2023-09-04 10:10:12,2023-09-04 10:10:13,1.134s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 116.0.0.0,Verify the user able to add new Click & Collect address address,,2023-09-04 10:10:13,2023-09-04 10:11:58,1m - 45.127s,PASSED
"callTestCase(findTestCase(""CommonMethods/logout""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:10:14,2023-09-04 10:10:18,3.852s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-09-04 10:10:18,2023-09-04 10:10:33,15.182s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":AMUsername, ""password"":AMpassword], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:10:33,2023-09-04 10:11:01,28.081s,PASSED
"waitForPageLoad(0, STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-09-04 10:11:01,2023-09-04 10:11:01,0.028s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-09-04 10:11:01,2023-09-04 10:11:16,15.017s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:11:16,2023-09-04 10:11:17,0.985s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:11:17,2023-09-04 10:11:20,3.158s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 116.0.0.0,,,2023-09-04 10:11:20,2023-09-04 10:11:27,6.688s,PASSED
"click(findTestObject(""AccountManagement/liverpoolSatellite_clickAndCollect_address""))",Chrome 116.0.0.0,,,2023-09-04 10:11:27,2023-09-04 10:11:33,6.089s,PASSED
"click(findTestObject(""AccountManagement/liverpoolSatellite_clickAndCollect_eliminar_AM""))",Chrome 116.0.0.0,,,2023-09-04 10:11:33,2023-09-04 10:11:37,3.893s,PASSED
"click(findTestObject(""AccountManagement/acceptar_RemoveAdress_AM""))",Chrome 116.0.0.0,,,2023-09-04 10:11:37,2023-09-04 10:11:42,5.550s,PASSED
"click(findTestObject(""AccountManagement/AddClickNCollectionAddress_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:11:42,2023-09-04 10:11:45,2.430s,PASSED
"click(findTestObject(""AccountManagement/SelectStateClickNCollection_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:11:45,2023-09-04 10:11:49,4.038s,PASSED
"click(findTestObject(""AccountManagement/StateOptionClickNCollection_Account""))",Chrome 116.0.0.0,,,2023-09-04 10:11:49,2023-09-04 10:11:49,0.425s,PASSED
