Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
total_smokeSuit,,,,2023-08-18 10:15:49,2023-08-18 10:17:59,2m - 10.488s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-18 10:15:49,2023-08-18 10:15:54,4.542s,FAILED
"openBrowser("""")",,,,2023-08-18 10:15:50,2023-08-18 10:15:54,3.904s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,,Verify the user able to add new Personal shipping address,,2023-08-18 10:15:54,2023-08-18 10:15:56,2.434s,FAILED
"openBrowser("""")",,,,2023-08-18 10:15:54,2023-08-18 10:15:56,1.851s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,,Verify the user able to add new Click & Collect address address,,2023-08-18 10:15:56,2023-08-18 10:15:59,2.485s,FAILED
"openBrowser("""")",,,,2023-08-18 10:15:57,2023-08-18 10:15:59,1.997s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,,Verify the last added Store address is displayed in the top section as a priority,,2023-08-18 10:15:59,2023-08-18 10:16:01,2.218s,FAILED
"openBrowser("""")",,,,2023-08-18 10:15:59,2023-08-18 10:16:01,1.788s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,,Verify if the user able to make C&C store address as default address,,2023-08-18 10:16:01,2023-08-18 10:16:03,2.325s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:01,2023-08-18 10:16:03,1.917s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_021,,Verify the user is able to navigate to forma de pago page and view the payment menthods,,2023-08-18 10:16:03,2023-08-18 10:16:06,2.328s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:04,2023-08-18 10:16:06,1.709s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_022,,Verify the user able to update the payment methods as default in forma de pago page,,2023-08-18 10:16:06,2023-08-18 10:16:08,2.278s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:06,2023-08-18 10:16:08,1.796s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_023,,"To Verify Logged in user is able to Add ,Edit and remove  credit card from my account from my account",,2023-08-18 10:16:08,2023-08-18 10:16:10,2.244s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:09,2023-08-18 10:16:10,1.699s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_024,,"To Verify Logged in user is able to add, Edit and Remove the delivery address from my account",,2023-08-18 10:16:10,2023-08-18 10:16:13,2.315s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:11,2023-08-18 10:16:13,1.745s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_025,,To Verify Logged in user is able to change the password,,2023-08-18 10:16:13,2023-08-18 10:16:15,2.517s,FAILED
"openBrowser("""")",,,,2023-08-18 10:16:13,2023-08-18 10:16:15,2.058s,FAILED
,,,,,,,
