Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 115.0.0.0,,,2023-08-16 00:21:49,2023-08-16 00:27:33,5m - 44.540s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 115.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-16 00:21:49,2023-08-16 00:24:21,2m - 31.561s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-16 00:21:50,2023-08-16 00:21:53,3.338s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-16 00:21:53,2023-08-16 00:22:37,43.695s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 00:22:37,2023-08-16 00:22:37,0.249s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:22:37,2023-08-16 00:22:48,10.590s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-16 00:22:48,2023-08-16 00:22:49,0.837s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:22:49,2023-08-16 00:24:09,1m - 20.929s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 115.0.0.0,,,2023-08-16 00:24:09,2023-08-16 00:24:16,6.757s,PASSED
"a = getText(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:24:16,2023-08-16 00:24:17,0.430s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:24:17,2023-08-16 00:24:17,0.522s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 115.0.0.0,,,2023-08-16 00:24:17,2023-08-16 00:24:20,2.826s,PASSED
if (a == b),Chrome 115.0.0.0,,,2023-08-16 00:24:20,2023-08-16 00:24:20,0.001s,PASSED
else,Chrome 115.0.0.0,,,2023-08-16 00:24:20,2023-08-16 00:24:20,0.013s,FAILED
closeBrowser(),Chrome 115.0.0.0,,,2023-08-16 00:24:20,2023-08-16 00:24:21,0.890s,PASSED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_061,Chrome 115.0.0.0,To verify the functionality of pagination in search result page.,search,2023-08-16 00:24:21,2023-08-16 00:27:33,3m - 12.606s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-16 00:24:21,2023-08-16 00:24:23,1.464s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-16 00:24:23,2023-08-16 00:25:13,50.618s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 00:25:13,2023-08-16 00:25:14,0.226s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:25:14,2023-08-16 00:25:21,7.789s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-16 00:25:21,2023-08-16 00:25:22,0.835s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:25:22,2023-08-16 00:27:28,2m - 5.847s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 00:27:28,2023-08-16 00:27:33,5.008s,PASSED
a1 = getUrl(),Chrome 115.0.0.0,,,2023-08-16 00:27:33,2023-08-16 00:27:33,0.019s,PASSED
out.println(a1),Chrome 115.0.0.0,,,2023-08-16 00:27:33,2023-08-16 00:27:33,0.015s,PASSED
"a = a1.contains(""page-2"")",Chrome 115.0.0.0,,,2023-08-16 00:27:33,2023-08-16 00:27:33,0.001s,PASSED
out.println(a),Chrome 115.0.0.0,,,2023-08-16 00:27:33,2023-08-16 00:27:33,0.001s,PASSED
acceptAlert(),Chrome 115.0.0.0,,,2023-08-16 00:27:33,2023-08-16 00:27:33,0.458s,FAILED
