Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
total_smokeSuit,Chrome 115.0.0.0,,,2023-08-18 09:08:38,2023-08-18 09:39:14,30m - 36.405s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 115.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-18 09:08:38,2023-08-18 09:13:11,4m - 32.997s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-18 09:08:39,2023-08-18 09:08:43,4.270s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-18 09:08:43,2023-08-18 09:10:01,1m - 17.863s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-18 09:10:01,2023-08-18 09:10:02,0.282s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-18 09:10:02,2023-08-18 09:10:02,0.648s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-18 09:10:02,2023-08-18 09:12:11,2m - 9.095s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-18 09:12:11,2023-08-18 09:12:16,5.010s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-18 09:12:16,2023-08-18 09:13:03,46.998s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:13:03,2023-08-18 09:13:04,0.615s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:13:04,2023-08-18 09:13:08,4.339s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 115.0.0.0,,,2023-08-18 09:13:08,2023-08-18 09:13:11,2.787s,PASSED
name = customkeywords.myKeywords.randomString(),Chrome 115.0.0.0,,,2023-08-18 09:13:11,2023-08-18 09:13:11,0.075s,PASSED
"setText(findTestObject(""AccountManagement/UpdatePeronalData_Account""), name)",Chrome 115.0.0.0,,,2023-08-18 09:13:11,2023-08-18 09:13:11,0.338s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 115.0.0.0,Verify the user able to add new Personal shipping address,,2023-08-18 09:13:12,2023-08-18 09:16:28,3m - 16.810s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-18 09:13:12,2023-08-18 09:13:14,2.494s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-18 09:13:14,2023-08-18 09:14:31,1m - 16.704s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-18 09:14:31,2023-08-18 09:14:31,0.238s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-18 09:14:31,2023-08-18 09:14:32,0.623s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-18 09:14:32,2023-08-18 09:15:03,31.234s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-18 09:15:03,2023-08-18 09:15:48,45.246s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:15:48,2023-08-18 09:15:49,0.566s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:15:49,2023-08-18 09:15:57,7.840s,PASSED
"click(findTestObject(""OPCPage/AddAddressButtonPopup_checkout""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-18 09:15:57,2023-08-18 09:16:28,31.446s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 115.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-18 09:16:28,2023-08-18 09:19:15,2m - 46.777s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-18 09:16:29,2023-08-18 09:16:31,2.260s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-18 09:16:31,2023-08-18 09:17:26,54.966s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-18 09:17:26,2023-08-18 09:17:26,0.222s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-18 09:17:26,2023-08-18 09:17:27,0.605s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-18 09:17:27,2023-08-18 09:17:50,23.647s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-18 09:17:50,2023-08-18 09:18:31,40.700s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:18:31,2023-08-18 09:18:32,0.767s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:18:32,2023-08-18 09:18:38,6.637s,PASSED
"click(findTestObject(""AccountManagement/ClickAndCollectStores_accounts""))",Chrome 115.0.0.0,,,2023-08-18 09:18:38,2023-08-18 09:18:44,5.264s,PASSED
"click(findTestObject(""AccountManagement/SelectStateClickNCollection_Account""))",Chrome 115.0.0.0,,,2023-08-18 09:18:44,2023-08-18 09:19:15,31.365s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,Chrome 115.0.0.0,Verify the last added Store address is displayed in the top section as a priority,,2023-08-18 09:19:15,2023-08-18 09:22:43,3m - 28.264s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-18 09:19:15,2023-08-18 09:19:18,2.184s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-18 09:19:18,2023-08-18 09:20:12,54.652s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-18 09:20:12,2023-08-18 09:20:13,0.368s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-18 09:20:13,2023-08-18 09:20:14,0.995s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-18 09:20:14,2023-08-18 09:20:53,39.088s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-18 09:20:53,2023-08-18 09:21:49,56.606s,PASSED
