Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
AccountManagement,Chrome 115.0.0.0,,,2023-08-16 01:19:52,2023-08-16 01:31:57,12m - 5.406s,ERROR
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 115.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-16 01:19:53,2023-08-16 01:23:05,3m - 12.402s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-16 01:19:54,2023-08-16 01:20:01,7.526s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-16 01:20:01,2023-08-16 01:21:05,1m - 3.714s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 01:21:05,2023-08-16 01:21:06,0.655s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-16 01:21:06,2023-08-16 01:21:08,1.866s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 01:21:08,2023-08-16 01:21:43,34.997s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-16 01:21:43,2023-08-16 01:21:48,5.012s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-16 01:21:48,2023-08-16 01:22:51,1m - 3.007s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 115.0.0.0,,,2023-08-16 01:22:51,2023-08-16 01:22:51,0.655s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 115.0.0.0,,,2023-08-16 01:22:51,2023-08-16 01:23:00,8.206s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 115.0.0.0,,,2023-08-16 01:23:00,2023-08-16 01:23:05,5.229s,PASSED
