Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
total_smokeSuit,,,,2023-08-18 09:49:44,2023-08-18 09:51:59,2m - 14.866s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-18 09:49:45,2023-08-18 09:49:52,6.789s,FAILED
"openBrowser("""")",,,,2023-08-18 09:49:46,2023-08-18 09:49:52,5.739s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,,Verify the user able to add new Personal shipping address,,2023-08-18 09:49:52,2023-08-18 09:49:55,3.220s,FAILED
"openBrowser("""")",,,,2023-08-18 09:49:52,2023-08-18 09:49:55,2.363s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,,Verify the user able to add new Click & Collect address address,,2023-08-18 09:49:55,2023-08-18 09:49:58,3.477s,FAILED
"openBrowser("""")",,,,2023-08-18 09:49:56,2023-08-18 09:49:58,2.677s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,,Verify the last added Store address is displayed in the top section as a priority,,2023-08-18 09:49:58,2023-08-18 09:50:01,3.068s,FAILED
"openBrowser("""")",,,,2023-08-18 09:49:59,2023-08-18 09:50:01,2.406s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,,Verify if the user able to make C&C store address as default address,,2023-08-18 09:50:01,2023-08-18 09:50:05,3.486s,FAILED
"openBrowser("""")",,,,2023-08-18 09:50:02,2023-08-18 09:50:05,2.655s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_021,,Verify the user is able to navigate to forma de pago page and view the payment menthods,,2023-08-18 09:50:05,2023-08-18 09:50:08,3.482s,FAILED
"openBrowser("""")",,,,2023-08-18 09:50:06,2023-08-18 09:50:08,2.677s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_022,,Verify the user able to update the payment methods as default in forma de pago page,,2023-08-18 09:50:08,2023-08-18 09:50:12,3.181s,FAILED
"openBrowser("""")",,,,2023-08-18 09:50:09,2023-08-18 09:50:12,2.456s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_023,,"To Verify Logged in user is able to Add ,Edit and remove  credit card from my account from my account",,2023-08-18 09:50:12,2023-08-18 09:50:15,3.349s,FAILED
"openBrowser("""")",,,,2023-08-18 09:50:12,2023-08-18 09:50:15,2.606s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_024,,"To Verify Logged in user is able to add, Edit and Remove the delivery address from my account",,2023-08-18 09:50:15,2023-08-18 09:50:18,3.428s,FAILED
"openBrowser("""")",,,,2023-08-18 09:50:16,2023-08-18 09:50:18,2.696s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_025,,To Verify Logged in user is able to change the password,,2023-08-18 09:50:18,2023-08-18 09:50:22,3.165s,FAILED
