Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite_AllModules,Chrome 116.0.0.0,,,2023-08-24 19:21:57,2023-08-24 19:53:12,31m - 15.518s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 116.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-24 19:21:57,2023-08-24 19:23:15,1m - 17.301s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-24 19:21:58,2023-08-24 19:22:01,3.181s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-24 19:22:01,2023-08-24 19:22:43,42.065s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-24 19:22:43,2023-08-24 19:22:43,0.165s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-24 19:22:43,2023-08-24 19:23:15,31.357s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_023,Chrome 116.0.0.0,"To Verify Logged in user is able to Add ,Edit and remove credit card from my account from my account",,2023-08-24 19:23:15,2023-08-24 19:26:30,3m - 15.426s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-24 19:23:15,2023-08-24 19:23:17,2.164s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-24 19:23:17,2023-08-24 19:24:17,59.707s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-24 19:24:17,2023-08-24 19:24:17,0.256s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-24 19:24:17,2023-08-24 19:24:18,0.958s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-24 19:24:18,2023-08-24 19:24:45,27.088s,PASSED
delay(10),Chrome 116.0.0.0,,,2023-08-24 19:24:45,2023-08-24 19:24:55,10.008s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-24 19:24:55,2023-08-24 19:25:42,46.541s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-24 19:25:42,2023-08-24 19:25:43,1.047s,PASSED
"click(findTestObject(""AccountManagement/MyPaymentMethod_Account""))",Chrome 116.0.0.0,,,2023-08-24 19:25:43,2023-08-24 19:25:53,10.087s,PASSED
"click(findTestObject(""AccountManagement/MyCardButton_Account""))",Chrome 116.0.0.0,,,2023-08-24 19:25:53,2023-08-24 19:25:54,1.372s,PASSED
"click(findTestObject(""AccountManagement/AddCardButton_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-24 19:25:54,2023-08-24 19:26:13,18.162s,PASSED
Cardname = customkeywords.myKeywords.randomString(),Chrome 116.0.0.0,,,2023-08-24 19:26:13,2023-08-24 19:26:13,0.021s,PASSED
"setText(findTestObject(""AccountManagement/CardName_Account""), Cardname)",Chrome 116.0.0.0,,,2023-08-24 19:26:13,2023-08-24 19:26:16,3.402s,PASSED
"callTestCase(findTestCase(""CommonMethods/AddCard_Account""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-24 19:26:16,2023-08-24 19:26:19,2.926s,PASSED
"CardName = getText(findTestObject(""AccountManagement/CardNameGrid_Account""))",Chrome 116.0.0.0,,,2023-08-24 19:26:19,2023-08-24 19:26:21,1.902s,PASSED
if (Cardname == CardName),Chrome 116.0.0.0,,,2023-08-24 19:26:21,2023-08-24 19:26:21,0.004s,PASSED
"click(findTestObject(""AccountManagement/Select3DotAddress2Nd_Account""))",Chrome 116.0.0.0,,,2023-08-24 19:26:21,2023-08-24 19:26:21,0.366s,PASSED
"click(findTestObject(""AccountManagement/EditCardDetails_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-24 19:26:21,2023-08-24 19:26:28,6.729s,PASSED
Cardname = customkeywords.myKeywords.randomString(),Chrome 116.0.0.0,,,2023-08-24 19:26:28,2023-08-24 19:26:28,0.002s,PASSED
"setText(findTestObject(""AccountManagement/CardName_Account""), Cardname)",Chrome 116.0.0.0,,,2023-08-24 19:26:28,2023-08-24 19:26:30,2.046s,FAILED
,,,,,,,
