Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
SmokeSuite_AllModules,Chrome 116.0.0.0,,,2023-08-28 08:56:18,2023-08-28 11:17:25,2h - 21m - 7.212s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 116.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-28 08:56:18,2023-08-28 08:58:36,2m - 17.439s,PASSED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 08:56:19,2023-08-28 08:56:22,2.934s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-28 08:56:22,2023-08-28 08:57:07,44.719s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 08:57:07,2023-08-28 08:57:07,0.207s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-28 08:57:07,2023-08-28 08:57:07,0.556s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":AMUsername, ""password"":AMpassword], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 08:57:07,2023-08-28 08:57:36,28.663s,PASSED
delay(5),Chrome 116.0.0.0,,,2023-08-28 08:57:36,2023-08-28 08:57:41,5.018s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-28 08:57:41,2023-08-28 08:58:18,37.403s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-28 08:58:18,2023-08-28 08:58:19,0.523s,PASSED
"click(findTestObject(""AccountManagement/UpdatePeronalData_Account""))",Chrome 116.0.0.0,,,2023-08-28 08:58:19,2023-08-28 08:58:26,7.199s,PASSED
"verifyElementPresent(findTestObject(""AccountManagement/updatePage_Account""), 0)",Chrome 116.0.0.0,,,2023-08-28 08:58:26,2023-08-28 08:58:30,3.633s,PASSED
name = customkeywords.myKeywords.randomString(),Chrome 116.0.0.0,,,2023-08-28 08:58:30,2023-08-28 08:58:30,0.024s,PASSED
"clearText(findTestObject(""AccountManagement/FirstNameProfile_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 08:58:30,2023-08-28 08:58:30,0.379s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), Keys.chord(CONTROL, ""a""))",Chrome 116.0.0.0,,,2023-08-28 08:58:30,2023-08-28 08:58:31,0.718s,PASSED
"sendKeys(findTestObject(""AccountManagement/FirstNameProfile_Account""), name)",Chrome 116.0.0.0,,,2023-08-28 08:58:31,2023-08-28 08:58:31,0.496s,PASSED
"lastname = getAttribute(findTestObject(""AccountManagement/LastName_Account""), ""value"")",Chrome 116.0.0.0,,,2023-08-28 08:58:31,2023-08-28 08:58:32,0.355s,PASSED
println(lastname),Chrome 116.0.0.0,,,2023-08-28 08:58:32,2023-08-28 08:58:32,0.003s,PASSED
"accountname = name + "" "" + lastname",Chrome 116.0.0.0,,,2023-08-28 08:58:32,2023-08-28 08:58:32,0.000s,PASSED
println(accountname),Chrome 116.0.0.0,,,2023-08-28 08:58:32,2023-08-28 08:58:32,0.001s,PASSED
"click(findTestObject(""AccountManagement/UpdateButton_Account""))",Chrome 116.0.0.0,,,2023-08-28 08:58:32,2023-08-28 08:58:32,0.361s,PASSED
"fnamelname = getText(findTestObject(""AccountManagement/PersonalDataName_Account""))",Chrome 116.0.0.0,,,2023-08-28 08:58:32,2023-08-28 08:58:35,2.942s,PASSED
println(fnamelname),Chrome 116.0.0.0,,,2023-08-28 08:58:35,2023-08-28 08:58:35,0.000s,PASSED
if (fnamelname == accountname),Chrome 116.0.0.0,,,2023-08-28 08:58:35,2023-08-28 08:58:35,0.000s,PASSED
closeBrowser(),Chrome 116.0.0.0,,,2023-08-28 08:58:35,2023-08-28 08:58:36,0.793s,PASSED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 116.0.0.0,Verify the user able to add new Personal shipping address,,2023-08-28 08:58:36,2023-08-28 09:01:25,2m - 48.885s,PASSED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 08:58:36,2023-08-28 08:58:38,1.410s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-28 08:58:38,2023-08-28 08:59:24,45.992s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 08:59:24,2023-08-28 08:59:24,0.176s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-28 08:59:24,2023-08-28 08:59:24,0.587s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":AMUsername, ""password"":AMpassword], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 08:59:24,2023-08-28 08:59:51,27.188s,PASSED
delay(10),Chrome 116.0.0.0,,,2023-08-28 08:59:51,2023-08-28 09:00:01,10.013s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 116.0.0.0,,,2023-08-28 09:00:01,2023-08-28 09:00:36,34.510s,PASSED
"click(findTestObject(""AccountManagement/MyAccountButton_Account""))",Chrome 116.0.0.0,,,2023-08-28 09:00:36,2023-08-28 09:00:36,0.505s,PASSED
"click(findTestObject(""AccountManagement/DeliveryAddress_Account""))",Chrome 116.0.0.0,,,2023-08-28 09:00:36,2023-08-28 09:00:44,7.813s,PASSED
"click(findTestObject(""AccountManagement/AddAdressPersonal_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 09:00:44,2023-08-28 09:00:52,7.529s,PASSED
"callTestCase(findTestCase(""CommonMethods/SaveAddress_AccountManagment""), [:], STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 09:00:52,2023-08-28 09:01:20,27.859s,PASSED
"click(findTestObject(""AccountManagement/KeepButtonClickNCollection_Account""))",Chrome 116.0.0.0,,,2023-08-28 09:01:20,2023-08-28 09:01:20,0.466s,PASSED
"address = getText(findTestObject(""AccountManagement/FirstPersonalShippingAddress_Account""), STOP_ON_FAILURE)",Chrome 116.0.0.0,,,2023-08-28 09:01:20,2023-08-28 09:01:24,3.734s,PASSED
out.println(address),Chrome 116.0.0.0,,,2023-08-28 09:01:24,2023-08-28 09:01:24,0.012s,PASSED
out.println(TempAddress),Chrome 116.0.0.0,,,2023-08-28 09:01:24,2023-08-28 09:01:24,0.000s,PASSED
if (TempAddress == address),Chrome 116.0.0.0,,,2023-08-28 09:01:24,2023-08-28 09:01:24,0.001s,PASSED
closeBrowser(),Chrome 116.0.0.0,,,2023-08-28 09:01:24,2023-08-28 09:01:25,0.794s,PASSED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 116.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-28 09:01:25,2023-08-28 09:05:02,3m - 37.311s,FAILED
"openBrowser("""")",Chrome 116.0.0.0,,,2023-08-28 09:01:25,2023-08-28 09:01:26,1.384s,PASSED
navigateToUrl(URL),Chrome 116.0.0.0,,,2023-08-28 09:01:26,2023-08-28 09:02:10,43.431s,PASSED
maximizeWindow(),Chrome 116.0.0.0,,,2023-08-28 09:02:10,2023-08-28 09:02:10,0.349s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 116.0.0.0,,,2023-08-28 09:02:10,2023-08-28 09:02:11,0.880s,PASSED
