Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
browserAndShop,Chrome 115.0.0.0,,,2023-08-17 09:22:12,2023-08-17 09:45:54,23m - 42.247s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_039,Chrome 115.0.0.0,To verify that the breadcrumbs are clickable when user has landed on L1 category page.,,2023-08-17 09:22:13,2023-08-17 09:24:36,2m - 23.478s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:22:14,2023-08-17 09:22:23,9.100s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:22:23,2023-08-17 09:24:03,1m - 39.721s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:24:03,2023-08-17 09:24:03,0.579s,PASSED
"mouseOver(findTestObject(""HomePage/Departamentos""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:24:03,2023-08-17 09:24:36,32.926s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_047,Chrome 115.0.0.0,To verify the display of facets on the item listing page,,2023-08-17 09:24:36,2023-08-17 09:29:44,5m - 7.270s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:24:38,2023-08-17 09:24:43,5.138s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:24:43,2023-08-17 09:29:44,5m - 0.502s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_048,Chrome 115.0.0.0,To verify the display of price range on the item listing page for multi sku items.,,2023-08-17 09:29:44,2023-08-17 09:32:22,2m - 38.203s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:29:46,2023-08-17 09:29:50,4.579s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:29:50,2023-08-17 09:31:45,1m - 54.727s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:31:45,2023-08-17 09:31:46,0.719s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:31:46,2023-08-17 09:32:22,35.927s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_049,Chrome 115.0.0.0,To verify the display of list price & sale price on the item listing page for single sku items.,,2023-08-17 09:32:22,2023-08-17 09:34:10,1m - 47.884s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:32:23,2023-08-17 09:32:27,3.915s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:32:27,2023-08-17 09:33:33,1m - 5.470s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:33:33,2023-08-17 09:33:33,0.285s,PASSED
delay(5),Chrome 115.0.0.0,,,2023-08-17 09:33:33,2023-08-17 09:33:38,5.032s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""jean""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:33:38,2023-08-17 09:34:10,31.874s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_054,Chrome 115.0.0.0,To verify the display of product price on PDP page for single sku item.,,2023-08-17 09:34:10,2023-08-17 09:36:06,1m - 55.809s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:34:11,2023-08-17 09:34:13,2.568s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:34:13,2023-08-17 09:35:33,1m - 20.060s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:35:34,2023-08-17 09:35:34,0.155s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""80282837""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:35:34,2023-08-17 09:36:06,31.904s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_055,Chrome 115.0.0.0,To verify the display of product price range on PDP page for multi sku item.,,2023-08-17 09:36:06,2023-08-17 09:37:50,1m - 44.522s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:36:06,2023-08-17 09:36:09,2.571s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:36:09,2023-08-17 09:37:18,1m - 9.100s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:37:18,2023-08-17 09:37:18,0.333s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""1002504924""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:37:18,2023-08-17 09:37:50,31.787s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_056,Chrome 115.0.0.0,To verify the display of PDP for single sku,,2023-08-17 09:37:50,2023-08-17 09:42:35,4m - 45.116s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:37:51,2023-08-17 09:37:54,2.961s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:37:54,2023-08-17 09:39:10,1m - 16.507s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:39:10,2023-08-17 09:39:11,0.322s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""set""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:39:11,2023-08-17 09:39:21,10.652s,PASSED
a = a.GenerateRandomEmail.generateRandomEmail(),Chrome 115.0.0.0,,,2023-08-17 09:39:21,2023-08-17 09:39:22,0.530s,PASSED
out.println(a),Chrome 115.0.0.0,,,2023-08-17 09:39:22,2023-08-17 09:39:22,0.051s,PASSED
"click(findTestObject(""PLPPage/product1_PLP""))",Chrome 115.0.0.0,,,2023-08-17 09:39:22,2023-08-17 09:42:03,2m - 41.260s,PASSED
"verifyElementClickable(findTestObject(""PDPPage/ProductName_PDP""))",Chrome 115.0.0.0,,,2023-08-17 09:42:03,2023-08-17 09:42:35,31.948s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_057,Chrome 115.0.0.0,To verify the display of PDP for multi  sku item,,2023-08-17 09:42:35,2023-08-17 09:44:19,1m - 43.996s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:42:36,2023-08-17 09:42:40,4.201s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:42:40,2023-08-17 09:43:47,1m - 6.529s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:43:47,2023-08-17 09:43:47,0.328s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:43:47,2023-08-17 09:44:19,31.964s,FAILED
,,,,,,,
Test Cases/Browse and Shop/TS_SMOKE_SUITE_058,Chrome 115.0.0.0,"To verify the display of Description slot in PDP with following tabs. 

Long Description
Manual
Delivery Details
Size/Dimensions
LP Card Promotion
Other Card Promotion",,2023-08-17 09:44:19,2023-08-17 09:45:54,1m - 34.923s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 09:44:21,2023-08-17 09:44:24,2.691s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 09:44:24,2023-08-17 09:44:24,0.162s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 09:44:24,2023-08-17 09:45:21,57.536s,PASSED
"callTestCase(findTestCase(""CommonMethods/login_odtaqab""), [:], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-17 09:45:21,2023-08-17 09:45:54,32.841s,FAILED
