Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
checkout,Chrome 115.0.0.0,,,2023-08-17 10:21:00,2023-08-17 10:44:48,23m - 47.711s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_072,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-17 10:21:01,2023-08-17 10:24:48,3m - 47.217s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:21:03,2023-08-17 10:21:13,10.294s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:21:13,2023-08-17 10:21:15,2.159s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:21:15,2023-08-17 10:24:05,2m - 49.485s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:24:05,2023-08-17 10:24:48,43.322s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_073,Chrome 115.0.0.0,To verify the functionality of editing the Personal shipping address  in checkout flow for logged in user,,2023-08-17 10:24:48,2023-08-17 10:24:58,9.181s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:24:52,2023-08-17 10:24:57,5.134s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_075,Chrome 115.0.0.0,"For a login client, if a Click & Collect store is configured in the profile as default, it must appear preselected in One Page checkout",,2023-08-17 10:24:58,2023-08-17 10:27:14,2m - 16.696s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:24:58,2023-08-17 10:25:01,2.351s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:25:01,2023-08-17 10:26:34,1m - 33.276s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:26:34,2023-08-17 10:26:37,2.814s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:26:37,2023-08-17 10:27:14,37.389s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_076,Chrome 115.0.0.0,To verify the display of payment page for the for logged in user,,2023-08-17 10:27:14,2023-08-17 10:28:11,56.947s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:27:17,2023-08-17 10:27:21,4.725s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:27:21,2023-08-17 10:28:01,39.470s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:28:01,2023-08-17 10:28:02,0.898s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:28:02,2023-08-17 10:28:11,9.500s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_077,Chrome 115.0.0.0,To verify the functionality of new  adding card  in checkout flow for logged in user,,2023-08-17 10:28:12,2023-08-17 10:28:24,12.658s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:28:17,2023-08-17 10:28:24,7.357s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_078,Chrome 115.0.0.0,To verify the display of Order confirmation page for logged in user,,2023-08-17 10:28:24,2023-08-17 10:31:04,2m - 39.341s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:28:25,2023-08-17 10:28:27,2.301s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:28:27,2023-08-17 10:30:20,1m - 53.264s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:30:20,2023-08-17 10:30:21,0.297s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:30:21,2023-08-17 10:31:04,42.838s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_080,Chrome 115.0.0.0,To verify that the display of the applied Coupon details in the order success page,,2023-08-17 10:31:04,2023-08-17 10:33:42,2m - 38.345s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:31:05,2023-08-17 10:31:10,4.182s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:31:10,2023-08-17 10:33:02,1m - 52.816s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:33:02,2023-08-17 10:33:03,0.457s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:33:03,2023-08-17 10:33:42,39.017s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_082,Chrome 115.0.0.0,To verify the functionality of   editing the card  in checkout flow for loggedin user,,2023-08-17 10:33:43,2023-08-17 10:36:23,2m - 40.580s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:33:51,2023-08-17 10:34:26,35.253s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:34:26,2023-08-17 10:35:50,1m - 24.415s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:35:50,2023-08-17 10:35:51,0.396s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:35:51,2023-08-17 10:36:23,32.626s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_083,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-17 10:36:24,2023-08-17 10:39:32,3m - 8.544s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:36:26,2023-08-17 10:36:30,3.777s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:36:30,2023-08-17 10:39:00,2m - 30.252s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:39:00,2023-08-17 10:39:00,0.370s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:39:00,2023-08-17 10:39:32,31.850s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_086,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-17 10:39:32,2023-08-17 10:42:02,2m - 29.860s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:39:34,2023-08-17 10:39:38,3.974s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:39:38,2023-08-17 10:41:54,2m - 15.841s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:41:54,2023-08-17 10:41:55,0.767s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:41:55,2023-08-17 10:42:02,7.092s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_087,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-17 10:42:02,2023-08-17 10:42:32,29.940s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:42:03,2023-08-17 10:42:06,3.198s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:42:06,2023-08-17 10:42:32,25.717s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:42:32,2023-08-17 10:42:32,0.171s,FAILED
,,,,,,,
Test Cases/Checkout/TS_SMOKE_SUITE_088,Chrome 115.0.0.0,To verify the functionality of adding a new Personal shipping address in OPC flow for logged in user,,2023-08-17 10:42:32,2023-08-17 10:44:48,2m - 15.535s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-17 10:42:33,2023-08-17 10:42:35,2.487s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-17 10:42:35,2023-08-17 10:44:38,2m - 2.882s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-17 10:44:38,2023-08-17 10:44:39,0.398s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-17 10:44:39,2023-08-17 10:44:48,9.135s,FAILED
