Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
Search,Chrome 115.0.0.0,,,2023-08-16 00:13:13,2023-08-16 00:21:44,8m - 30.672s,FAILED
,,,,,,,
Test Cases/Search/TS_SMOKE_SUITE_060,Chrome 115.0.0.0,To verify the functionality of facet selection in search result page.,,2023-08-16 00:13:13,2023-08-16 00:15:55,2m - 41.545s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-16 00:13:14,2023-08-16 00:13:17,3.013s,PASSED
navigateToUrl(URL),Chrome 115.0.0.0,,,2023-08-16 00:13:17,2023-08-16 00:14:07,50.042s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-16 00:14:07,2023-08-16 00:14:07,0.277s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:14:07,2023-08-16 00:14:18,10.343s,PASSED
"click(findTestObject(""HomePage/Logo_hp""))",Chrome 115.0.0.0,,,2023-08-16 00:14:18,2023-08-16 00:14:18,0.833s,PASSED
"callTestCase(findTestCase(""CommonMethods/SearchForAProduct_search""), [""searchTerm"":""mac""], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:14:18,2023-08-16 00:15:46,1m - 27.496s,PASSED
"verifyElementPresent(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), 0)",Chrome 115.0.0.0,,,2023-08-16 00:15:46,2023-08-16 00:15:50,3.797s,PASSED
"a = getText(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:15:50,2023-08-16 00:15:50,0.389s,PASSED
"click(findTestObject(""PLPPage/facetes/Facet_Seller_liverpool_PLP""), STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-16 00:15:50,2023-08-16 00:15:51,0.679s,PASSED
"b = getText(findTestObject(""PLPPage/facetes/selectedfacet1_PLP""))",Chrome 115.0.0.0,,,2023-08-16 00:15:51,2023-08-16 00:15:54,3.250s,PASSED
