Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
liverpool_smokesuit,Chrome 115.0.0.0,,,2023-08-11 23:33:18,2023-08-12 01:39:53,2h - 6m - 34.881s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,Chrome 115.0.0.0,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-11 23:33:18,2023-08-11 23:35:13,1m - 54.341s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-11 23:33:20,2023-08-11 23:33:24,4.235s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-11 23:33:24,2023-08-11 23:34:16,52.172s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-11 23:34:16,2023-08-11 23:34:16,0.235s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-11 23:34:16,2023-08-11 23:34:17,0.994s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-11 23:34:17,2023-08-11 23:34:41,23.929s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-11 23:34:41,2023-08-11 23:35:13,31.648s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,Chrome 115.0.0.0,Verify the user able to add new Personal shipping address,,2023-08-11 23:35:13,2023-08-11 23:37:04,1m - 50.794s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-11 23:35:13,2023-08-11 23:35:15,2.197s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-11 23:35:15,2023-08-11 23:36:04,48.235s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-11 23:36:04,2023-08-11 23:36:04,0.232s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-11 23:36:04,2023-08-11 23:36:07,3.200s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-11 23:36:07,2023-08-11 23:36:32,25.129s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-11 23:36:32,2023-08-11 23:37:04,31.496s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,Chrome 115.0.0.0,Verify the user able to add new Click & Collect address address,,2023-08-11 23:37:04,2023-08-11 23:39:06,2m - 2.449s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-11 23:37:04,2023-08-11 23:37:06,2.259s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-11 23:37:06,2023-08-11 23:37:56,49.354s,PASSED
maximizeWindow(),Chrome 115.0.0.0,,,2023-08-11 23:37:56,2023-08-11 23:37:56,0.227s,PASSED
"click(findTestObject(""HomePage/Iniciar sesion""))",Chrome 115.0.0.0,,,2023-08-11 23:37:56,2023-08-11 23:37:57,0.896s,PASSED
"callTestCase(findTestCase(""CommonMethods/loginFromHomePage""), [""username"":username, ""password"":password], STOP_ON_FAILURE)",Chrome 115.0.0.0,,,2023-08-11 23:37:57,2023-08-11 23:38:16,19.386s,PASSED
"mouseOver(findTestObject(""HomePage/AfterLogin_Homepage""))",Chrome 115.0.0.0,,,2023-08-11 23:38:16,2023-08-11 23:39:06,49.960s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,Chrome 115.0.0.0,Verify the last added Store address is displayed in the top section as a priority,,2023-08-11 23:39:06,2023-08-11 23:41:03,1m - 57.075s,FAILED
"openBrowser("""")",Chrome 115.0.0.0,,,2023-08-11 23:39:06,2023-08-11 23:39:09,2.171s,PASSED
navigateToUrl(LiverpoolURL),Chrome 115.0.0.0,,,2023-08-11 23:39:09,2023-08-11 23:39:57,48.823s,PASSED
