Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
total_smokeSuit,,,,2023-08-18 10:11:49,2023-08-18 10:13:40,1m - 50.450s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_016,,To Verify logged in user is able to view the profile inforamtion from Actualizar datos personales link in my account page after Updating personal information,,2023-08-18 10:11:49,2023-08-18 10:11:54,4.712s,FAILED
"openBrowser("""")",,,,2023-08-18 10:11:50,2023-08-18 10:11:54,4.283s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_017,,Verify the user able to add new Personal shipping address,,2023-08-18 10:11:54,2023-08-18 10:11:56,2.026s,FAILED
"openBrowser("""")",,,,2023-08-18 10:11:55,2023-08-18 10:11:56,1.603s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_018,,Verify the user able to add new Click & Collect address address,,2023-08-18 10:11:56,2023-08-18 10:11:58,1.931s,FAILED
"openBrowser("""")",,,,2023-08-18 10:11:57,2023-08-18 10:11:58,1.511s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_019,,Verify the last added Store address is displayed in the top section as a priority,,2023-08-18 10:11:58,2023-08-18 10:12:00,1.799s,FAILED
"openBrowser("""")",,,,2023-08-18 10:11:59,2023-08-18 10:12:00,1.420s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_020,,Verify if the user able to make C&C store address as default address,,2023-08-18 10:12:00,2023-08-18 10:12:02,2.030s,FAILED
"openBrowser("""")",,,,2023-08-18 10:12:00,2023-08-18 10:12:02,1.615s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_021,,Verify the user is able to navigate to forma de pago page and view the payment menthods,,2023-08-18 10:12:02,2023-08-18 10:12:04,1.996s,FAILED
"openBrowser("""")",,,,2023-08-18 10:12:02,2023-08-18 10:12:04,1.524s,FAILED
,,,,,,,
Test Cases/AccountManagement/TS_SMOKE_SUITE_022,,Verify the user able to update the payment methods as default in forma de pago page,,2023-08-18 10:12:04,2023-08-18 10:12:06,1.631s,FAILED
"openBrowser("""")",,,,2023-08-18 10:12:04,2023-08-18 10:12:06,1.308s,FAILED
,,,,,,,
