Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
ArrangeByLogin,Chrome 119.0.0.0,first only not login test case will run after that 1 login is performed and next all remaining login test case will run,,2023-12-05 21:50:06,2023-12-05 22:19:43,29m - 36.461s,FAILED
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_001,Chrome 119.0.0.0,To Verify that user is able to the access the site by typing Redesign URL in the browse.,,2023-12-05 21:50:15,2023-12-05 21:51:27,1m - 11.944s,FAILED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:50:15,2023-12-05 21:50:39,24.085s,FAILED
Start listener action : sampleAfterTestCase,Chrome 119.0.0.0,,,2023-12-05 21:50:39,2023-12-05 21:51:27,47.490s,PASSED
,,,,,,,
Test Cases/ArangeByLogin/HomePage/TS_SMOKE_SUITE_002,Chrome 119.0.0.0,"To verify  that system display the following link in the header
1.Departmentos
2.Marcas
3.Credito
4.Mesa de regalosa 
5.Search text box
6.Iniciar sesion
7.Ubica tu tienda 
8.Mis pedidos
9.Ayuda",,2023-12-05 21:51:27,2023-12-05 21:51:47,20.519s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Logo_hp""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:27,2023-12-05 21:51:28,0.337s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Departamentos""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:28,2023-12-05 21:51:28,0.397s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand1_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:28,2023-12-05 21:51:28,0.348s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand2_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:28,2023-12-05 21:51:29,0.334s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand3_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:29,2023-12-05 21:51:29,0.368s,PASSED
"verifyElementPresent(findTestObject(""HomePage/brand4_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:29,2023-12-05 21:51:29,0.377s,PASSED
"verifyElementPresent(findTestObject(""HomePage/mesa_de_regalos_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:29,2023-12-05 21:51:30,0.371s,PASSED
"verifyElementPresent(findTestObject(""HomePage/credito_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:30,2023-12-05 21:51:30,0.338s,PASSED
"verifyElementPresent(findTestObject(""HomePage/MainSearchbar_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:30,2023-12-05 21:51:31,0.387s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Iniciar sesion""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:31,2023-12-05 21:51:31,0.376s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Tiendas_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:31,2023-12-05 21:51:31,0.377s,PASSED
"verifyElementPresent(findTestObject(""HomePage/Ayuda_HP""), 0)",Chrome 119.0.0.0,,,2023-12-05 21:51:31,2023-12-05 21:51:32,0.342s,PASSED
